0,mf,tp,AMC,Scheme Name,Scheme Type,Scheme Category,Scheme NAV Name,Scheme Minimum Amount,Launch Date, Closure Date,ISIN Div Payout/ ISIN GrowthISIN Div Reinvestment
133445,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Income Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,Aditya Birla Sun Life Income Fund - Regular - IDCW,5000,01-Jan-1994,01-Jan-1994,INF209KA1WJ6INF209KA1WK4
100037,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Income Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,Aditya Birla Sun Life Income Fund - Regular - Quarterly IDCW,5000,01-Jan-1994,01-Jan-1994,INF209K01587INF209K01CY3
119533,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,5000,20-Mar-1997,20-Mar-1997,INF209K01S38
103178,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,Aditya Birla Sun Life Corporate Bond Fund - Growth - Regular Plan,5000,20-Mar-1997,20-Mar-1997,INF209K01785
124832,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,Aditya Birla Sun Life Corporate Bond Fund -DIRECT - IDCW,5000,20-Mar-1997,20-Mar-1997,INF209KA1KT0
119532,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,Aditya Birla Sun Life Corporate Bond Fund -DIRECT - MONTHLY IDCW,5000,20-Mar-1997,20-Mar-1997,INF209K01N90
124833,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,Aditya Birla Sun Life Corporate Bond Fund -REGULAR - IDCW,5000,20-Mar-1997,20-Mar-1997,INF209KA1KS2
103183,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,Aditya Birla Sun Life Corporate Bond Fund -REGULAR - MONTHLY IDCW,5000,20-Mar-1997,20-Mar-1997,INF209K01983INF209K01DL8
119551,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,5000,01-Jan-2000,02-Jan-2000,INF209KA12Z1INF209KA13Z9
119552,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - MONTHLY IDCW,5000,01-Jan-2000,02-Jan-2000,INF209K01YM2
119553,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,Aditya Birla Sun Life Banking & PSU Debt Fund  - Direct - Quarterly IDCW,5000,01-Jan-2000,02-Jan-2000,INF209K01YO8
108272,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,Aditya Birla Sun Life Banking & PSU Debt Fund  - REGULAR - IDCW,5000,01-Jan-2000,02-Jan-2000,INF209K01LX6INF209KA11Z3
110282,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,Aditya Birla Sun Life Banking & PSU Debt Fund  - REGULAR - MONTHLY IDCW,5000,01-Jan-2000,02-Jan-2000,INF209K01LU2
108274,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,Aditya Birla Sun Life Banking & PSU Debt Fund  - REGULAR - Quarterly IDCW,5000,01-Jan-2000,02-Jan-2000,INF209K01LN7
110490,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,Aditya Birla Sun Life Banking & PSU Debt Fund  - retail - monthly IDCW,5000,01-Jan-2000,02-Jan-2000,INF209K01LR8
106157,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,Aditya Birla Sun Life Banking & PSU Debt Fund  - retail - quarterly IDCW,5000,01-Jan-2000,02-Jan-2000,INF209K01LS6
108273,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,Aditya Birla Sun Life Banking & PSU Debt Fund - Regular Plan-Growth,5000,01-Jan-2000,02-Jan-2000,INF209K01LV0
103176,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,Aditya Birla Sun Life Banking & PSU Debt Fund - Retail Plan-Growth,5000,01-Jan-2000,02-Jan-2000,INF209K01LT4
119550,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,Aditya Birla Sun Life Banking & PSU Debt Fund- Direct Plan-Growth,5000,01-Jan-2000,02-Jan-2000,INF209K01YN0
119606,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Government Securities Fund,Open Ended,Debt Scheme - Gilt Fund,Aditya Birla Sun Life Govenment Securities Fund -DIRECT - Quarterly IDCW,5000,12-Oct-1999,12-Oct-1999,INF209KA1LC4
100057,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Government Securities Fund,Open Ended,Debt Scheme - Gilt Fund,Aditya Birla Sun Life Govenment Securities Fund -Regular - Quarterly IDCW,5000,12-Oct-1999,12-Oct-1999,INF209K01AF6INF209K01DP9
100058,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Government Securities Fund,Open Ended,Debt Scheme - Gilt Fund,Aditya Birla Sun Life Government Securities Fund  - Growth - Regular Plan,5000,12-Oct-1999,12-Oct-1999,INF209K01AC3INF209K01AD1
119605,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Government Securities Fund,Open Ended,Debt Scheme - Gilt Fund,Aditya Birla Sun Life Government Securities Fund - Growth - Direct Plan,5000,12-Oct-1999,12-Oct-1999,INF209K01XP7
122645,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Floating Rate Fund,Open Ended,Debt Scheme - Floater Fund,Aditya Birla Sun Life Floating Rate Fund-Direct - daily IDCW,5000,01-Jun-2003,01-Jun-2003,INF209K01UW9
122648,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Floating Rate Fund,Open Ended,Debt Scheme - Floater Fund,Aditya Birla Sun Life Floating Rate Fund-Direct - weekly IDCW,5000,01-Jun-2003,01-Jun-2003,INF209K01UY5
122646,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Floating Rate Fund,Open Ended,Debt Scheme - Floater Fund,Aditya Birla Sun Life Floating Rate Fund-Direct Plan-Growth,5000,01-Jun-2003,01-Jun-2003,INF209K01UX7
122643,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Floating Rate Fund,Open Ended,Debt Scheme - Floater Fund,Aditya Birla Sun Life Floating Rate Fund-Regular - DAILY IDCW,5000,01-Jun-2003,01-Jun-2003,INF209KA1LN1
122647,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Floating Rate Fund,Open Ended,Debt Scheme - Floater Fund,Aditya Birla Sun Life Floating Rate Fund-REGULAR - WEEKLY IDCW,5000,01-Jun-2003,01-Jun-2003,INF209K01MH7
122644,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Floating Rate Fund,Open Ended,Debt Scheme - Floater Fund,Aditya Birla Sun Life Floating Rate Fund-Regular Plan-Growth,5000,01-Jun-2003,01-Jun-2003,INF209K01MG9
122649,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Floating Rate Fund,Open Ended,Debt Scheme - Floater Fund,Aditya Birla Sun Life Floating Rate Fund-RETAIL - WEEKLY IDCW,5000,01-Jun-2003,01-Jun-2003,INF209K01MI5
122650,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Floating Rate Fund,Open Ended,Debt Scheme - Floater Fund,Aditya Birla Sun Life Floating Rate Fund-Retail Plan-Growth,5000,01-Jun-2003,01-Jun-2003,INF209K01MF1
120550,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Regular Savings Fund,Open Ended,Hybrid Scheme - Conservative Hybrid Fund,Aditya Birla Sun Life Regular Savings Fund - DIRECT - MONTHLY IDCW,5000,12-Apr-2004,12-Apr-2004,INF209K01R47
120705,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Regular Savings Fund,Open Ended,Hybrid Scheme - Conservative Hybrid Fund,Aditya Birla Sun Life Regular Savings Fund - Growth / Payment - Direct Plan,5000,12-Apr-2004,12-Apr-2004,INF209K01XH4INF209K01XJ0
101818,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Regular Savings Fund,Open Ended,Hybrid Scheme - Conservative Hybrid Fund,Aditya Birla Sun Life Regular Savings Fund - Growth / Payment - Regular Plan,5000,12-Apr-2004,12-Apr-2004,INF209K01751INF209K01777
101816,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Regular Savings Fund,Open Ended,Hybrid Scheme - Conservative Hybrid Fund,Aditya Birla Sun Life Regular Savings Fund - REGULAR - MONTHLY IDCW,5000,12-Apr-2004,12-Apr-2004,INF209K01769INF209K01DF0
119526,3,1,Aditya Birla Sun Life AMC Limited,ADITYA BIRLA SUN LIFE ARBITRAGE FUND,Open Ended,Hybrid Scheme - Arbitrage Fund,Aditya Birla Sun Life Arbitrage Fund - Growth - Direct Plan,Minimum 5000/- and in multiples of 1 thereafter,14-Jul-2009,20-Jul-2009,INF209K01VP1
112088,3,1,Aditya Birla Sun Life AMC Limited,ADITYA BIRLA SUN LIFE ARBITRAGE FUND,Open Ended,Hybrid Scheme - Arbitrage Fund,Aditya BIRLA SUN LIFE ARBITRAGE FUND - REGULAR PLAN - GROWTH,Minimum 5000/- and in multiples of 1 thereafter,14-Jul-2009,20-Jul-2009,INF209K01264
119525,3,1,Aditya Birla Sun Life AMC Limited,ADITYA BIRLA SUN LIFE ARBITRAGE FUND,Open Ended,Hybrid Scheme - Arbitrage Fund,Aditya Birla Sun Life Arbitrage Fund-DIRECT - IDCW,Minimum 5000/- and in multiples of 1 thereafter,14-Jul-2009,20-Jul-2009,INF209K01P80INF209K01VQ9
112087,3,1,Aditya Birla Sun Life AMC Limited,ADITYA BIRLA SUN LIFE ARBITRAGE FUND,Open Ended,Hybrid Scheme - Arbitrage Fund,Aditya Birla Sun Life Arbitrage Fund-Regular - IDCW,Minimum 5000/- and in multiples of 1 thereafter,14-Jul-2009,20-Jul-2009,INF209K01256INF209K01CI6
146408,3,1,Aditya Birla Sun Life AMC Limited,ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA-WEALTH PLAN,Open Ended,Solution Oriented Scheme - Children s Fund,ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA WEALTH PLAN - Direct - IDCW,1000,22-Jan-2019,05-Feb-2019,INF209KB1F18INF209KB1F26
146405,3,1,Aditya Birla Sun Life AMC Limited,ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA-WEALTH PLAN,Open Ended,Solution Oriented Scheme - Children s Fund,ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA WEALTH PLAN - Regular - IDCW,1000,22-Jan-2019,05-Feb-2019,INF209KB1E92INF209KB1F00
146407,3,1,Aditya Birla Sun Life AMC Limited,ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA-WEALTH PLAN,Open Ended,Solution Oriented Scheme - Children s Fund,ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA WEALTH PLAN DIRECT GROWTH,1000,22-Jan-2019,05-Feb-2019,INF209KB1E84
146409,3,1,Aditya Birla Sun Life AMC Limited,ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA-WEALTH PLAN,Open Ended,Solution Oriented Scheme - Children s Fund,ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA WEALTH PLAN REGULAR GROWTH,1000,22-Jan-2019,05-Feb-2019,INF209KB1E76
119648,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Index Fund,Open Ended,Other Scheme - Index Funds,Aditya Birla Sun Life Index Fund - Growth - Direct Plan,5000,10-Sep-2002,11-Sep-2002,INF209K01VY3
101314,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Index Fund,Open Ended,Other Scheme - Index Funds,Aditya Birla Sun Life Index Fund - Growth - Regular Plan,5000,10-Sep-2002,11-Sep-2002,INF209K01LB2
119649,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Index Fund,Open Ended,Other Scheme - Index Funds,Aditya Birla Sun Life Index Fund -DIRECT - IDCW,5000,10-Sep-2002,11-Sep-2002,INF209K01VX5
101313,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Index Fund,Open Ended,Other Scheme - Index Funds,Aditya Birla Sun Life Index Fund -REGULAR - IDCW,5000,10-Sep-2002,11-Sep-2002,INF209K01LA4INF209K01LC0
148809,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Nifty Midcap 150 Index Fund,Open Ended,Equity Scheme - Mid Cap Fund,Aditya Birla Sun Life Nifty Midcap 150 Index Fund - Direct - Payout of IDCW,500,15-Mar-2021,26-Mar-2021,INF209KB1W82INF209KB1W90
148806,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Nifty Midcap 150 Index Fund,Open Ended,Equity Scheme - Mid Cap Fund,Aditya Birla Sun Life Nifty Midcap 150 Index Fund - Regular - Payout of IDCW,500,15-Mar-2021,26-Mar-2021,INF209KB1W58INF209KB1W66
148807,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Nifty Midcap 150 Index Fund,Open Ended,Equity Scheme - Mid Cap Fund,Aditya Birla Sun Life Nifty Midcap 150 Index Fund-Direct Growth,500,15-Mar-2021,26-Mar-2021,INF209KB1W74
148805,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Nifty Midcap 150 Index Fund,Open Ended,Equity Scheme - Mid Cap Fund,Aditya Birla Sun Life Nifty Midcap 150 Index Fund-Regular Growth,500,15-Mar-2021,26-Mar-2021,INF209KB1W41
148814,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund,Open Ended,Equity Scheme - Small Cap Fund,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund-Direct - Payout of IDCW,500,15-Mar-2021,26-Mar-2021,INF209KB1W25INF209KB1W33
148815,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund,Open Ended,Equity Scheme - Small Cap Fund,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund-Direct Growth,500,15-Mar-2021,26-Mar-2021,INF209KB1W17
148812,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund,Open Ended,Equity Scheme - Small Cap Fund,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund-Regular - Payout of IDCW,500,15-Mar-2021,26-Mar-2021,INF209KB1V91INF209KB1W09
148811,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund,Open Ended,Equity Scheme - Small Cap Fund,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund-Regular Growth,500,15-Mar-2021,26-Mar-2021,INF209KB1V83
132009,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Global Excellence Equity Fund Of Fund,Open Ended,Other Scheme - FoF Overseas,Aditya Birla Sun Life Global Excellence Equity Fund Of Fund - Retail Plan - Direct Plan - Growth Option,5000,22-Nov-2007,07-Dec-2007,INF084M01EH7
132005,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Global Excellence Equity Fund Of Fund,Open Ended,Other Scheme - FoF Overseas,Aditya Birla Sun Life Global Excellence Equity Fund Of Fund- Retail Plan - Regular Plan - Growth Option,5000,22-Nov-2007,07-Dec-2007,INF084M01AZ7
132010,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Global Excellence Equity Fund Of Fund,Open Ended,Other Scheme - FoF Overseas,Aditya Birla Sun Life Global Excellence Equity Fund Of Fund-DIRECT - RETAIL - IDCW,5000,22-Nov-2007,07-Dec-2007,INF084M01EI5INF084M01EJ3
132003,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Global Excellence Equity Fund Of Fund,Open Ended,Other Scheme - FoF Overseas,Aditya Birla Sun Life Global Excellence Equity Fund Of Fund-REGULAR - RETAIL - IDCW,5000,22-Nov-2007,07-Dec-2007,INF084M01BA8INF084M01BB6
131897,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Active Debt Multi Manager FoF Scheme,Open Ended,Other Scheme - FoF Domestic,Aditya Birla Sun Life Active Debt Multi Manager FoF Scheme - DIRECT - IDCW,5000,08-Dec-2006,15-Dec-2006,INF084M01DQ0INF084M01DR8
131898,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Active Debt Multi Manager FoF Scheme,Open Ended,Other Scheme - FoF Domestic,Aditya Birla Sun Life Active Debt Multi Manager FoF Scheme - Direct Plan - Growth Option,5000,08-Dec-2006,15-Dec-2006,INF084M01DP2
131895,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Active Debt Multi Manager FoF Scheme,Open Ended,Other Scheme - FoF Domestic,Aditya Birla Sun Life Active Debt Multi Manager FoF Scheme - REGULAR - IDCW,5000,08-Dec-2006,15-Dec-2006,INF084M01AI3INF084M01AJ1
131896,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Active Debt Multi Manager FoF Scheme,Open Ended,Other Scheme - FoF Domestic,Aditya Birla Sun Life Active Debt Multi Manager FoF Scheme - Regular Plan - Growth Option,5000,08-Dec-2006,15-Dec-2006,INF084M01AH5
132187,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Financial Planning Fund - Aggressive Plan,Open Ended,Other Scheme - FoF Domestic,Aditya Birla Sun Life Financial Planning Fund - Aggressive Plan - Direct - IDCW,5000,19-Apr-2011,03-May-2011,INF084M01EX4INF084M01EY2
132186,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Financial Planning Fund - Aggressive Plan,Open Ended,Other Scheme - FoF Domestic,Aditya Birla Sun Life Financial Planning Fund - Aggressive Plan - Direct Plan - Growth Option,5000,19-Apr-2011,03-May-2011,INF084M01EW6
132180,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Financial Planning Fund - Aggressive Plan,Open Ended,Other Scheme - FoF Domestic,Aditya Birla Sun Life Financial Planning Fund - Aggressive Plan - Regular Plan - Growth Option,5000,19-Apr-2011,03-May-2011,INF084M01101
132181,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Financial Planning Fund - Aggressive Plan,Open Ended,Other Scheme - FoF Domestic,Aditya Birla Sun Life Financial Planning Fund - Aggressive Plan -Regular - IDCW,5000,19-Apr-2011,03-May-2011,INF084M01119INF084M01127
132183,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Financial Planning Fund - Conservative Plan,Open Ended,Other Scheme - FoF Domestic,Aditya Birla Sun Life Financial Planning Fund - Conservative Plan - Direct Plan - Growth Option,5000,19-Apr-2011,03-May-2011,INF084M01EQ8
132178,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Financial Planning Fund - Conservative Plan,Open Ended,Other Scheme - FoF Domestic,Aditya Birla Sun life Financial Planning Fund - Conservative Plan - Regular Plan - Growth Option,5000,19-Apr-2011,03-May-2011,INF084M01044
132184,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Financial Planning Fund - Conservative Plan,Open Ended,Other Scheme - FoF Domestic,Aditya Birla Sun Life Financial Planning Fund - Conservative Plan -Direct - IDCW,5000,19-Apr-2011,03-May-2011,INF084M01ER6INF084M01ES4
132179,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Financial Planning Fund - Conservative Plan,Open Ended,Other Scheme - FoF Domestic,Aditya Birla Sun Life Financial Planning Fund - Conservative Plan -Regular - IDCW,5000,19-Apr-2011,03-May-2011,INF084M01051INF084M01069
132185,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Financial Planning Fund - Moderate Plan,Open Ended,Other Scheme - FoF Domestic,Aditya Birla Sun Life Financial Planning Fund - Moderate Plan - Direct Plan - Growth Option,500,19-Apr-2011,03-May-2011,INF084M01ET2
132174,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Financial Planning Fund - Moderate Plan,Open Ended,Other Scheme - FoF Domestic,Aditya Birla Sun Life Financial Planning Fund - Moderate Plan - Regular Plan - Growth Option,500,19-Apr-2011,03-May-2011,INF084M01077
132175,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Financial Planning Fund - Moderate Plan,Open Ended,Other Scheme - FoF Domestic,Aditya Birla Sun Life Financial Planning Fund -Moderate  Plan -  Regular -  IDCW,500,19-Apr-2011,03-May-2011,INF084M01085INF084M01093
132189,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Financial Planning Fund - Moderate Plan,Open Ended,Other Scheme - FoF Domestic,Aditya Birla Sun Life Financial Planning Fund -Moderate  Plan - Direct - IDCW,500,19-Apr-2011,03-May-2011,INF084M01EU0INF084M01EV8
106412,3,2,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Interval Income Fund - Quarterly Series I,Close Ended,Income,Aditya Birla Sun Life Interval Income Fund - Quarterly Series 1 - Growth - Regular Plan,Minimum 5000/- and in multiples of 1 thereafter,17-Aug-2007,28-Aug-2007,INF209K01HN5
106413,3,2,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Interval Income Fund - Quarterly Series I,Close Ended,Income,Aditya Birla Sun Life Interval Income Fund - Quarterly Series 1 - institutional - IDCW,Minimum 5000/- and in multiples of 1 thereafter,17-Aug-2007,28-Aug-2007,INF209K01HR6INF209K01HS4
106411,3,2,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Interval Income Fund - Quarterly Series I,Close Ended,Income,Aditya Birla Sun Life Interval Income Fund - Quarterly Series 1 - Regular - IDCW,Minimum 5000/- and in multiples of 1 thereafter,17-Aug-2007,28-Aug-2007,INF209K01HO3INF209K01HP0
119535,3,2,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Interval Income Fund - Quarterly Series I,Close Ended,Income,Aditya Birla Sun Life Interval Income Fund - Quarterly Series I - Growth - Direct Plan,Minimum 5000/- and in multiples of 1 thereafter,17-Aug-2007,28-Aug-2007,INF209K01YQ3
120465,53,1,Axis Asset Management Company Ltd.,Axis Bluechip Fund,Open Ended,Equity Scheme - Large Cap Fund,Axis Bluechip Fund - Direct Plan - Growth,Rs. 5000 in multiples of Rs. 1 thereafter,11-Nov-2009,08-Dec-2009,INF846K01DP8
120466,53,1,Axis Asset Management Company Ltd.,Axis Bluechip Fund,Open Ended,Equity Scheme - Large Cap Fund,Axis Bluechip Fund - Direct Plan - IDCW,Rs. 5000 in multiples of Rs. 1 thereafter,11-Nov-2009,08-Dec-2009,INF846K01DN3INF846K01DO1
